study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA524703	SAMN12237067	SRX6421121	SRR9660200	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660200/SRR9660200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660200/SRR9660200_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660200
PRJNA524703	SAMN12237104	SRX6421120	SRR9660201	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660201/SRR9660201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/001/SRR9660201/SRR9660201_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/001/SRR9660201
PRJNA524703	SAMN12237100	SRX6421119	SRR9660202	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660202/SRR9660202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/002/SRR9660202/SRR9660202_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/002/SRR9660202
PRJNA524703	SAMN12237106	SRX6421118	SRR9660203	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660203/SRR9660203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/003/SRR9660203/SRR9660203_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/003/SRR9660203
PRJNA524703	SAMN12237091	SRX6421117	SRR9660204	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660204/SRR9660204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/004/SRR9660204/SRR9660204_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/004/SRR9660204
PRJNA524703	SAMN12237076	SRX6421116	SRR9660205	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660205/SRR9660205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/005/SRR9660205/SRR9660205_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/005/SRR9660205
PRJNA524703	SAMN12237075	SRX6421115	SRR9660206	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660206/SRR9660206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/006/SRR9660206/SRR9660206_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/006/SRR9660206
PRJNA524703	SAMN12237097	SRX6421114	SRR9660207	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660207/SRR9660207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/007/SRR9660207/SRR9660207_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/007/SRR9660207
PRJNA524703	SAMN12237098	SRX6421113	SRR9660208	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660208/SRR9660208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/008/SRR9660208/SRR9660208_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/008/SRR9660208
PRJNA524703	SAMN12237103	SRX6421112	SRR9660209	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660209/SRR9660209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/009/SRR9660209/SRR9660209_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/009/SRR9660209
PRJNA524703	SAMN12237096	SRX6421111	SRR9660210	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660210/SRR9660210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR966/000/SRR9660210/SRR9660210_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR966/000/SRR9660210
PRJNA524703	SAMN11031386	SRX6431401	SRR9670853	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670853/SRR9670853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670853/SRR9670853_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670853
PRJNA524703	SAMN11031387	SRX6431400	SRR9670854	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670854/SRR9670854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670854/SRR9670854_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670854
PRJNA524703	SAMN11031402	SRX6431399	SRR9670855	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670855/SRR9670855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670855/SRR9670855_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670855
PRJNA524703	SAMN11031403	SRX6431398	SRR9670856	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670856/SRR9670856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670856/SRR9670856_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670856
PRJNA524703	SAMN11031400	SRX6431397	SRR9670857	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670857/SRR9670857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670857/SRR9670857_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670857
PRJNA524703	SAMN11031401	SRX6431396	SRR9670858	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670858/SRR9670858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670858/SRR9670858_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670858
PRJNA524703	SAMN11031398	SRX6431395	SRR9670859	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670859/SRR9670859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670859/SRR9670859_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670859
PRJNA524703	SAMN11031399	SRX6431394	SRR9670860	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670860/SRR9670860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670860/SRR9670860_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670860
PRJNA524703	SAMN11031378	SRX6431393	SRR9670861	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670861/SRR9670861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670861/SRR9670861_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670861
PRJNA524703	SAMN11031379	SRX6431392	SRR9670862	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670862/SRR9670862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670862/SRR9670862_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670862
PRJNA524703	SAMN11031380	SRX6431391	SRR9670863	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670863/SRR9670863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670863/SRR9670863_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670863
PRJNA524703	SAMN11031381	SRX6431390	SRR9670864	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670864/SRR9670864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670864/SRR9670864_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670864
PRJNA524703	SAMN11031382	SRX6431389	SRR9670865	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670865/SRR9670865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670865/SRR9670865_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670865
PRJNA524703	SAMN11031383	SRX6431388	SRR9670866	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670866/SRR9670866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670866/SRR9670866_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670866
PRJNA524703	SAMN11031384	SRX6431387	SRR9670867	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670867/SRR9670867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670867/SRR9670867_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670867
PRJNA524703	SAMN11031385	SRX6431386	SRR9670868	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670868/SRR9670868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670868/SRR9670868_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670868
PRJNA524703	SAMN11031409	SRX6431385	SRR9670869	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670869/SRR9670869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670869/SRR9670869_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670869
PRJNA524703	SAMN11031406	SRX6431384	SRR9670870	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670870/SRR9670870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670870/SRR9670870_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670870
PRJNA524703	SAMN11031377	SRX6431383	SRR9670871	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670871/SRR9670871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670871/SRR9670871_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670871
PRJNA524703	SAMN11031408	SRX6431382	SRR9670872	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670872/SRR9670872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670872/SRR9670872_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670872
PRJNA524703	SAMN11031449	SRX6431381	SRR9670873	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670873/SRR9670873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670873/SRR9670873_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670873
PRJNA524703	SAMN11031372	SRX6431380	SRR9670874	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670874/SRR9670874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670874/SRR9670874_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670874
PRJNA524703	SAMN11031373	SRX6431379	SRR9670875	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670875/SRR9670875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670875/SRR9670875_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670875
PRJNA524703	SAMN11031374	SRX6431378	SRR9670876	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670876/SRR9670876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670876/SRR9670876_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670876
PRJNA524703	SAMN11031375	SRX6431377	SRR9670877	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670877/SRR9670877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670877/SRR9670877_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670877
PRJNA524703	SAMN11031368	SRX6431376	SRR9670878	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670878/SRR9670878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670878/SRR9670878_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670878
PRJNA524703	SAMN11031369	SRX6431375	SRR9670879	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670879/SRR9670879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670879/SRR9670879_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670879
PRJNA524703	SAMN11031370	SRX6431374	SRR9670880	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670880/SRR9670880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670880/SRR9670880_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670880
PRJNA524703	SAMN11031371	SRX6431373	SRR9670881	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670881/SRR9670881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670881/SRR9670881_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670881
PRJNA524703	SAMN11031410	SRX6431372	SRR9670882	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670882/SRR9670882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670882/SRR9670882_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670882
PRJNA524703	SAMN11031414	SRX6431371	SRR9670883	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670883/SRR9670883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670883/SRR9670883_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670883
PRJNA524703	SAMN11031413	SRX6431370	SRR9670884	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670884/SRR9670884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670884/SRR9670884_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670884
PRJNA524703	SAMN11031447	SRX6431369	SRR9670885	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670885/SRR9670885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670885/SRR9670885_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670885
PRJNA524703	SAMN11031412	SRX6431368	SRR9670886	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670886/SRR9670886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670886/SRR9670886_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670886
PRJNA524703	SAMN11031439	SRX6431367	SRR9670887	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670887/SRR9670887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670887/SRR9670887_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670887
PRJNA524703	SAMN11031438	SRX6431366	SRR9670888	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670888/SRR9670888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670888/SRR9670888_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670888
PRJNA524703	SAMN11031453	SRX6431365	SRR9670889	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670889/SRR9670889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670889/SRR9670889_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670889
PRJNA524703	SAMN11031452	SRX6431364	SRR9670890	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670890/SRR9670890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670890/SRR9670890_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670890
PRJNA524703	SAMN11031451	SRX6431363	SRR9670891	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670891/SRR9670891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670891/SRR9670891_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670891
PRJNA524703	SAMN11031430	SRX6431362	SRR9670892	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670892/SRR9670892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670892/SRR9670892_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670892
PRJNA524703	SAMN11031429	SRX6431361	SRR9670893	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670893/SRR9670893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670893/SRR9670893_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670893
PRJNA524703	SAMN11031432	SRX6431360	SRR9670894	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670894/SRR9670894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670894/SRR9670894_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670894
PRJNA524703	SAMN11031431	SRX6431359	SRR9670895	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670895/SRR9670895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670895/SRR9670895_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670895
PRJNA524703	SAMN11031434	SRX6431358	SRR9670896	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670896/SRR9670896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670896/SRR9670896_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670896
PRJNA524703	SAMN11031433	SRX6431357	SRR9670897	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670897/SRR9670897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670897/SRR9670897_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670897
PRJNA524703	SAMN11031436	SRX6431356	SRR9670898	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670898/SRR9670898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670898/SRR9670898_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670898
PRJNA524703	SAMN11031435	SRX6431355	SRR9670899	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670899/SRR9670899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670899/SRR9670899_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670899
PRJNA524703	SAMN11031393	SRX6431354	SRR9670900	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670900/SRR9670900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670900/SRR9670900_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670900
PRJNA524703	SAMN11031392	SRX6431353	SRR9670901	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670901/SRR9670901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670901/SRR9670901_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670901
PRJNA524703	SAMN11031395	SRX6431352	SRR9670902	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670902/SRR9670902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670902/SRR9670902_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670902
PRJNA524703	SAMN11031394	SRX6431351	SRR9670903	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670903/SRR9670903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670903/SRR9670903_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670903
PRJNA524703	SAMN11031389	SRX6431350	SRR9670904	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670904/SRR9670904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670904/SRR9670904_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670904
PRJNA524703	SAMN11031388	SRX6431349	SRR9670905	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670905/SRR9670905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/005/SRR9670905/SRR9670905_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/005/SRR9670905
PRJNA524703	SAMN11031391	SRX6431348	SRR9670906	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670906/SRR9670906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/006/SRR9670906/SRR9670906_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/006/SRR9670906
PRJNA524703	SAMN11031390	SRX6431347	SRR9670907	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670907/SRR9670907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/007/SRR9670907/SRR9670907_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/007/SRR9670907
PRJNA524703	SAMN11031417	SRX6431346	SRR9670908	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670908/SRR9670908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/008/SRR9670908/SRR9670908_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/008/SRR9670908
PRJNA524703	SAMN11031416	SRX6431345	SRR9670909	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670909/SRR9670909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/009/SRR9670909/SRR9670909_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/009/SRR9670909
PRJNA524703	SAMN11031397	SRX6431344	SRR9670910	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670910/SRR9670910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/000/SRR9670910/SRR9670910_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/000/SRR9670910
PRJNA524703	SAMN11031396	SRX6431343	SRR9670911	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670911/SRR9670911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/001/SRR9670911/SRR9670911_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/001/SRR9670911
PRJNA524703	SAMN11031442	SRX6431342	SRR9670912	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670912/SRR9670912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/002/SRR9670912/SRR9670912_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/002/SRR9670912
PRJNA524703	SAMN11031405	SRX6431341	SRR9670913	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670913/SRR9670913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/003/SRR9670913/SRR9670913_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/003/SRR9670913
PRJNA524703	SAMN11031446	SRX6431340	SRR9670914	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670914/SRR9670914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR967/004/SRR9670914/SRR9670914_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR967/004/SRR9670914
